,lat,lon,data_hora_gmt,satelite,municipio,estado,pais,municipio_id,estado_id,pais_id,numero_dias_sem_chuva,precipitacao,risco_fogo,bioma
25,-21.07,-48.4,2022-03-01 00:03:15,GOES-16,TAQUARAL,SÃO PAULO,Brasil,3553658,35,33,,,,Cerrado
26,-21.07,-48.37,2022-03-01 00:03:15,GOES-16,TAQUARAL,SÃO PAULO,Brasil,3553658,35,33,,,,Cerrado
30,-13.0462,-43.528999,2022-03-01 00:04:17,METOP-B,SÍTIO DO MATO,BAHIA,Brasil,2930758,29,33,,,,Cerrado
31,-11.4455,-43.295601,2022-03-01 00:04:42,METOP-B,BARRA,BAHIA,Brasil,2902708,29,33,,,,Cerrado
98,-21.07,-48.4,2022-03-01 00:13:15,GOES-16,TAQUARAL,SÃO PAULO,Brasil,3553658,35,33,,,,Cerrado
99,-21.07,-48.37,2022-03-01 00:13:15,GOES-16,TAQUARAL,SÃO PAULO,Brasil,3553658,35,33,,,,Cerrado
156,-21.07,-48.4,2022-03-01 00:23:15,GOES-16,TAQUARAL,SÃO PAULO,Brasil,3553658,35,33,,,,Cerrado
157,-21.07,-48.37,2022-03-01 00:23:15,GOES-16,TAQUARAL,SÃO PAULO,Brasil,3553658,35,33,,,,Cerrado
362,-21.07,-48.4,2022-03-01 00:33:15,GOES-16,TAQUARAL,SÃO PAULO,Brasil,3553658,35,33,,,,Cerrado
363,-21.07,-48.37,2022-03-01 00:33:15,GOES-16,TAQUARAL,SÃO PAULO,Brasil,3553658,35,33,,,,Cerrado
2472,-21.07,-48.4,2022-03-01 00:43:15,GOES-16,TAQUARAL,SÃO PAULO,Brasil,3553658,35,33,,,,Cerrado
2518,-21.09,-48.39,2022-03-01 00:53:15,GOES-16,TAQUARAL,SÃO PAULO,Brasil,3553658,35,33,,,,Cerrado
2604,-22.916273,-48.696762,2022-03-01 01:15:07,NOAA-18D,BOTUCATU,SÃO PAULO,Brasil,3507506,35,33,,,,Cerrado
2605,-22.917744,-48.708572,2022-03-01 01:15:07,NOAA-18D,BOTUCATU,SÃO PAULO,Brasil,3507506,35,33,,,,Cerrado
2607,-22.15453,-47.982529,2022-03-01 01:15:19,NOAA-18D,BROTAS,SÃO PAULO,Brasil,3507902,35,33,,,,Cerrado
2617,-21.042765,-48.445412,2022-03-01 01:15:38,NOAA-18D,BEBEDOURO,SÃO PAULO,Brasil,3506102,35,33,,,,Cerrado
2618,-21.041363,-48.434708,2022-03-01 01:15:38,NOAA-18D,TAQUARAL,SÃO PAULO,Brasil,3553658,35,33,,,,Cerrado
2619,-21.051104,-48.432575,2022-03-01 01:15:38,NOAA-18D,TAQUARAL,SÃO PAULO,Brasil,3553658,35,33,,,,Cerrado
2620,-21.039963,-48.424019,2022-03-01 01:15:38,NOAA-18D,PITANGUEIRAS,SÃO PAULO,Brasil,3539509,35,33,,,,Cerrado
2823,-22.96,-48.97,2022-03-01 01:23:04,GOES-16,AVARÉ,SÃO PAULO,Brasil,3504503,35,33,,,,Cerrado
2827,-21.07,-48.4,2022-03-01 01:23:15,GOES-16,TAQUARAL,SÃO PAULO,Brasil,3553658,35,33,,,,Cerrado
3523,-22.96,-48.97,2022-03-01 01:43:04,GOES-16,AVARÉ,SÃO PAULO,Brasil,3504503,35,33,,,,Cerrado
3556,-22.96,-48.97,2022-03-01 01:53:04,GOES-16,AVARÉ,SÃO PAULO,Brasil,3504503,35,33,,,,Cerrado
3825,-22.96,-48.97,2022-03-01 02:13:04,GOES-16,AVARÉ,SÃO PAULO,Brasil,3504503,35,33,,,,Cerrado
4257,-20.31389,-48.28424,2022-03-01 02:23:00,TERRA_M-M,GUAÍRA,SÃO PAULO,Brasil,3517406,35,33,,,,Cerrado
4258,-21.08742,-48.38448,2022-03-01 02:23:00,TERRA_M-M,TAQUARAL,SÃO PAULO,Brasil,3553658,35,33,,,,Cerrado
4259,-21.08378,-48.37843,2022-03-01 02:23:00,TERRA_M-M,TAQUARAL,SÃO PAULO,Brasil,3553658,35,33,,,,Cerrado
4260,-21.07237,-48.38824,2022-03-01 02:23:00,TERRA_M-M,TAQUARAL,SÃO PAULO,Brasil,3553658,35,33,,,,Cerrado
4275,-21.09344,-48.4149,2022-03-01 02:23:00,TERRA_M-M,TAIÚVA,SÃO PAULO,Brasil,3553203,35,33,,,,Cerrado
4276,-21.09004,-48.40891,2022-03-01 02:23:00,TERRA_M-M,TAIÚVA,SÃO PAULO,Brasil,3553203,35,33,,,,Cerrado
4282,-22.9612,-48.99418,2022-03-01 02:23:00,TERRA_M-M,AVARÉ,SÃO PAULO,Brasil,3504503,35,33,,,,Cerrado
4290,-21.07,-48.4,2022-03-01 02:23:15,GOES-16,TAQUARAL,SÃO PAULO,Brasil,3553658,35,33,,,,Cerrado
4300,-18.93479,-52.26276,2022-03-01 02:25:00,TERRA_M-M,CASSILÂNDIA,MATO GROSSO DO SUL,Brasil,5002902,50,33,,,,Cerrado
4303,-21.21763,-56.85333,2022-03-01 02:25:00,TERRA_M-M,PORTO MURTINHO,MATO GROSSO DO SUL,Brasil,5006903,50,33,,,,Cerrado
4347,-22.96,-48.97,2022-03-01 02:33:04,GOES-16,AVARÉ,SÃO PAULO,Brasil,3504503,35,33,,,,Cerrado
4350,-21.07,-48.4,2022-03-01 02:33:15,GOES-16,TAQUARAL,SÃO PAULO,Brasil,3553658,35,33,,,,Cerrado
4351,-21.07,-48.37,2022-03-01 02:33:15,GOES-16,TAQUARAL,SÃO PAULO,Brasil,3553658,35,33,,,,Cerrado
4372,-22.96,-48.97,2022-03-01 02:43:04,GOES-16,AVARÉ,SÃO PAULO,Brasil,3504503,35,33,,,,Cerrado
4395,-22.96,-48.97,2022-03-01 02:53:04,GOES-16,AVARÉ,SÃO PAULO,Brasil,3504503,35,33,,,,Cerrado
4792,-13.0548,-43.54655,2022-03-01 03:17:00,NOAA-20,SÍTIO DO MATO,BAHIA,Brasil,2930758,29,33,,,,Cerrado
4793,-13.05091,-43.54286,2022-03-01 03:17:00,NOAA-20,SÍTIO DO MATO,BAHIA,Brasil,2930758,29,33,,,,Cerrado
4809,-13.04959,-43.54896,2022-03-01 03:17:00,NOAA-20,SÍTIO DO MATO,BAHIA,Brasil,2930758,29,33,,,,Cerrado
4810,-13.04811,-43.54502,2022-03-01 03:17:00,NOAA-20,SÍTIO DO MATO,BAHIA,Brasil,2930758,29,33,,,,Cerrado
4936,-22.12467,-47.04843,2022-03-01 03:21:00,NOAA-20,MOGI GUAÇU,SÃO PAULO,Brasil,3530706,35,33,,,,Cerrado
4937,-22.11782,-47.04663,2022-03-01 03:21:00,NOAA-20,MOGI GUAÇU,SÃO PAULO,Brasil,3530706,35,33,,,,Cerrado
4979,-21.07,-48.4,2022-03-01 03:33:15,GOES-16,TAQUARAL,SÃO PAULO,Brasil,3553658,35,33,,,,Cerrado
5001,-21.07,-48.4,2022-03-01 03:43:15,GOES-16,TAQUARAL,SÃO PAULO,Brasil,3553658,35,33,,,,Cerrado
5233,-21.0778,-48.37838,2022-03-01 04:01:00,AQUA_M-M,TAQUARAL,SÃO PAULO,Brasil,3553658,35,33,,,,Cerrado
5234,-21.07443,-48.38492,2022-03-01 04:01:00,AQUA_M-M,TAQUARAL,SÃO PAULO,Brasil,3553658,35,33,,,,Cerrado
5235,-21.07201,-48.40744,2022-03-01 04:01:00,AQUA_M-M,TAQUARAL,SÃO PAULO,Brasil,3553658,35,33,,,,Cerrado
5317,-10.86843,-46.12556,2022-03-01 04:08:00,NPP-375D,FORMOSA DO RIO PRETO,BAHIA,Brasil,2911105,29,33,,,,Cerrado
5318,-11.6554,-45.14915,2022-03-01 04:08:00,NPP-375D,RIACHÃO DAS NEVES,BAHIA,Brasil,2926202,29,33,,,,Cerrado
5319,-11.23513,-45.5673,2022-03-01 04:08:00,NPP-375D,FORMOSA DO RIO PRETO,BAHIA,Brasil,2911105,29,33,,,,Cerrado
5320,-11.23802,-45.57206,2022-03-01 04:08:00,NPP-375D,FORMOSA DO RIO PRETO,BAHIA,Brasil,2911105,29,33,,,,Cerrado
5321,-11.23872,-45.56792,2022-03-01 04:08:00,NPP-375D,FORMOSA DO RIO PRETO,BAHIA,Brasil,2911105,29,33,,,,Cerrado
5322,-11.65891,-45.14975,2022-03-01 04:08:00,NPP-375D,RIACHÃO DAS NEVES,BAHIA,Brasil,2926202,29,33,,,,Cerrado
5323,-10.86768,-46.13,2022-03-01 04:08:00,NPP-375D,FORMOSA DO RIO PRETO,BAHIA,Brasil,2911105,29,33,,,,Cerrado
5324,-8.51333,-46.40387,2022-03-01 04:08:00,NPP-375D,BALSAS,MARANHÃO,Brasil,2101400,21,33,,,,Cerrado
5325,-13.05693,-43.54559,2022-03-01 04:08:00,NPP-375D,SÍTIO DO MATO,BAHIA,Brasil,2930758,29,33,,,,Cerrado
5326,-11.98764,-43.63049,2022-03-01 04:08:00,NPP-375D,MUQUÉM DO SÃO FRANCISCO,BAHIA,Brasil,2922250,29,33,,,,Cerrado
5327,-12.31148,-43.21619,2022-03-01 04:08:00,NPP-375D,IBOTIRAMA,BAHIA,Brasil,2913200,29,33,,,,Cerrado
5328,-12.86395,-44.92203,2022-03-01 04:08:00,NPP-375D,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,,,,Cerrado
5329,-13.04838,-43.54078,2022-03-01 04:08:00,NPP-375D,SÍTIO DO MATO,BAHIA,Brasil,2930758,29,33,,,,Cerrado
5330,-13.05114,-43.54489,2022-03-01 04:08:00,NPP-375D,SÍTIO DO MATO,BAHIA,Brasil,2930758,29,33,,,,Cerrado
5332,-13.05171,-43.54133,2022-03-01 04:08:00,NPP-375D,SÍTIO DO MATO,BAHIA,Brasil,2930758,29,33,,,,Cerrado
5333,-13.05448,-43.54544,2022-03-01 04:08:00,NPP-375D,SÍTIO DO MATO,BAHIA,Brasil,2930758,29,33,,,,Cerrado
5334,-13.05504,-43.54189,2022-03-01 04:08:00,NPP-375D,SÍTIO DO MATO,BAHIA,Brasil,2930758,29,33,,,,Cerrado
5335,-12.39933,-46.70512,2022-03-01 04:08:00,NPP-375D,TAGUATINGA,TOCANTINS,Brasil,1720903,17,33,,,,Cerrado
5336,-8.5125,-46.4088,2022-03-01 04:08:00,NPP-375D,BALSAS,MARANHÃO,Brasil,2101400,21,33,,,,Cerrado
5338,-10.46318,-45.06454,2022-03-01 04:08:00,NPP-375D,CORRENTE,PIAUÍ,Brasil,2202901,22,33,,,,Cerrado
5343,-10.61416,-44.67664,2022-03-01 04:08:00,NPP-375D,PARNAGUÁ,PIAUÍ,Brasil,2207603,22,33,,,,Cerrado
5344,-10.61764,-44.67721,2022-03-01 04:08:00,NPP-375D,PARNAGUÁ,PIAUÍ,Brasil,2207603,22,33,,,,Cerrado
5345,-10.86398,-46.12936,2022-03-01 04:08:00,NPP-375D,FORMOSA DO RIO PRETO,BAHIA,Brasil,2911105,29,33,,,,Cerrado
5347,-11.86133,-44.8175,2022-03-01 04:08:00,NPP-375D,RIACHÃO DAS NEVES,BAHIA,Brasil,2926202,29,33,,,,Cerrado
5348,-11.86478,-44.8181,2022-03-01 04:08:00,NPP-375D,RIACHÃO DAS NEVES,BAHIA,Brasil,2926202,29,33,,,,Cerrado
5350,-11.92012,-44.02677,2022-03-01 04:08:00,NPP-375D,COTEGIPE,BAHIA,Brasil,2909406,29,33,,,,Cerrado
5351,-11.9235,-44.02734,2022-03-01 04:08:00,NPP-375D,COTEGIPE,BAHIA,Brasil,2909406,29,33,,,,Cerrado
5352,-13.09301,-43.70541,2022-03-01 04:08:00,NPP-375D,SANTANA,BAHIA,Brasil,2928208,29,33,,,,Cerrado
5353,-13.09243,-43.70898,2022-03-01 04:08:00,NPP-375D,SANTANA,BAHIA,Brasil,2928208,29,33,,,,Cerrado
5354,-13.0575,-43.54203,2022-03-01 04:08:00,NPP-375D,SÍTIO DO MATO,BAHIA,Brasil,2930758,29,33,,,,Cerrado
5355,-13.04781,-43.54434,2022-03-01 04:08:00,NPP-375D,SÍTIO DO MATO,BAHIA,Brasil,2930758,29,33,,,,Cerrado
5359,-19.09073,-49.25527,2022-03-01 04:10:00,NPP-375D,ITUIUTABA,MINAS GERAIS,Brasil,3134202,31,33,,,,Cerrado
5360,-18.92984,-52.26455,2022-03-01 04:10:00,NPP-375D,CASSILÂNDIA,MATO GROSSO DO SUL,Brasil,5002902,50,33,,,,Cerrado
5361,-18.92875,-52.26996,2022-03-01 04:10:00,NPP-375D,CASSILÂNDIA,MATO GROSSO DO SUL,Brasil,5002902,50,33,,,,Cerrado
5363,-19.51384,-44.27686,2022-03-01 04:10:00,NPP-375D,SETE LAGOAS,MINAS GERAIS,Brasil,3167202,31,33,,,,Cerrado
5367,-20.21585,-46.59422,2022-03-01 04:10:00,NPP-375D,SÃO ROQUE DE MINAS,MINAS GERAIS,Brasil,3164308,31,33,,,,Cerrado
5368,-20.21862,-46.59874,2022-03-01 04:10:00,NPP-375D,SÃO ROQUE DE MINAS,MINAS GERAIS,Brasil,3164308,31,33,,,,Cerrado
5369,-20.22204,-46.59935,2022-03-01 04:10:00,NPP-375D,SÃO ROQUE DE MINAS,MINAS GERAIS,Brasil,3164308,31,33,,,,Cerrado
5370,-20.22482,-46.60385,2022-03-01 04:10:00,NPP-375D,SÃO ROQUE DE MINAS,MINAS GERAIS,Brasil,3164308,31,33,,,,Cerrado
5371,-20.22758,-46.60841,2022-03-01 04:10:00,NPP-375D,SÃO ROQUE DE MINAS,MINAS GERAIS,Brasil,3164308,31,33,,,,Cerrado
5372,-20.231,-46.60907,2022-03-01 04:10:00,NPP-375D,SÃO ROQUE DE MINAS,MINAS GERAIS,Brasil,3164308,31,33,,,,Cerrado
5373,-20.31318,-45.58489,2022-03-01 04:10:00,NPP-375D,ARCOS,MINAS GERAIS,Brasil,3104205,31,33,,,,Cerrado
5374,-15.76243,-46.17288,2022-03-01 04:10:00,NPP-375D,ARINOS,MINAS GERAIS,Brasil,3104502,31,33,,,,Cerrado
5375,-16.68136,-43.88196,2022-03-01 04:10:00,NPP-375D,MONTES CLAROS,MINAS GERAIS,Brasil,3143302,31,33,,,,Cerrado
5376,-17.70189,-44.30685,2022-03-01 04:10:00,NPP-375D,FRANCISCO DUMONT,MINAS GERAIS,Brasil,3126604,31,33,,,,Cerrado
5377,-15.46932,-47.87225,2022-03-01 04:10:00,NPP-375D,PLANALTINA,GOIÁS,Brasil,5217609,52,33,,,,Cerrado
5378,-12.77925,-51.71807,2022-03-01 04:10:00,NPP-375D,RIBEIRÃO CASCALHEIRA,MATO GROSSO,Brasil,5107180,51,33,,,,Cerrado
5379,-12.77194,-51.7006,2022-03-01 04:10:00,NPP-375D,RIBEIRÃO CASCALHEIRA,MATO GROSSO,Brasil,5107180,51,33,,,,Cerrado
5380,-12.77135,-51.70369,2022-03-01 04:10:00,NPP-375D,RIBEIRÃO CASCALHEIRA,MATO GROSSO,Brasil,5107180,51,33,,,,Cerrado
5381,-12.73154,-48.90134,2022-03-01 04:10:00,NPP-375D,TALISMÃ,TOCANTINS,Brasil,1720978,17,33,,,,Cerrado
5382,-13.26917,-43.49271,2022-03-01 04:10:00,NPP-375D,SERRA DO RAMALHO,BAHIA,Brasil,2930154,29,33,,,,Cerrado
5383,-12.7308,-48.90541,2022-03-01 04:10:00,NPP-375D,TALISMÃ,TOCANTINS,Brasil,1720978,17,33,,,,Cerrado
5384,-13.40273,-44.21546,2022-03-01 04:10:00,NPP-375D,SANTA MARIA DA VITÓRIA,BAHIA,Brasil,2928109,29,33,,,,Cerrado
5385,-13.45297,-43.90477,2022-03-01 04:10:00,NPP-375D,SÃO FÉLIX DO CORIBE,BAHIA,Brasil,2929057,29,33,,,,Cerrado
5386,-14.11151,-50.67688,2022-03-01 04:10:00,NPP-375D,NOVA CRIXÁS,GOIÁS,Brasil,5214838,52,33,,,,Cerrado
5387,-14.49463,-47.77065,2022-03-01 04:10:00,NPP-375D,SÃO JOÃO D'ALIANÇA,GOIÁS,Brasil,5220009,52,33,,,,Cerrado
5389,-18.92405,-52.26875,2022-03-01 04:10:00,NPP-375D,CASSILÂNDIA,MATO GROSSO DO SUL,Brasil,5002902,50,33,,,,Cerrado
5391,-14.15319,-44.24268,2022-03-01 04:10:00,NPP-375D,FEIRA DA MATA,BAHIA,Brasil,2910776,29,33,,,,Cerrado
5392,-14.41561,-43.36386,2022-03-01 04:10:00,NPP-375D,PALMAS DE MONTE ALTO,BAHIA,Brasil,2923407,29,33,,,,Cerrado
5394,-17.87152,-45.5449,2022-03-01 04:10:00,NPP-375D,JOÃO PINHEIRO,MINAS GERAIS,Brasil,3136306,31,33,,,,Cerrado
5395,-17.8709,-45.54866,2022-03-01 04:10:00,NPP-375D,JOÃO PINHEIRO,MINAS GERAIS,Brasil,3136306,31,33,,,,Cerrado
5396,-15.40919,-45.6653,2022-03-01 04:10:00,NPP-375D,CHAPADA GAÚCHA,MINAS GERAIS,Brasil,3116159,31,33,,,,Cerrado
5397,-15.41264,-45.66593,2022-03-01 04:10:00,NPP-375D,CHAPADA GAÚCHA,MINAS GERAIS,Brasil,3116159,31,33,,,,Cerrado
5398,-17.82641,-44.61181,2022-03-01 04:10:00,NPP-375D,LASSANCE,MINAS GERAIS,Brasil,3138104,31,33,,,,Cerrado
5400,-17.00931,-49.78201,2022-03-01 04:10:00,NPP-375D,CEZARINA,GOIÁS,Brasil,5205455,52,33,,,,Cerrado
5411,-21.08486,-48.38969,2022-03-01 04:12:00,NPP-375D,TAQUARAL,SÃO PAULO,Brasil,3553658,35,33,,,,Cerrado
5412,-21.08406,-48.39421,2022-03-01 04:12:00,NPP-375D,TAQUARAL,SÃO PAULO,Brasil,3553658,35,33,,,,Cerrado
5417,-21.22108,-56.85092,2022-03-01 04:12:00,NPP-375D,PORTO MURTINHO,MATO GROSSO DO SUL,Brasil,5006903,50,33,,,,Cerrado
5423,-22.96284,-48.65868,2022-03-01 04:12:00,NPP-375D,BOTUCATU,SÃO PAULO,Brasil,3507506,35,33,,,,Cerrado
5424,-22.96005,-48.65348,2022-03-01 04:12:00,NPP-375D,BOTUCATU,SÃO PAULO,Brasil,3507506,35,33,,,,Cerrado
5425,-22.95925,-48.65792,2022-03-01 04:12:00,NPP-375D,BOTUCATU,SÃO PAULO,Brasil,3507506,35,33,,,,Cerrado
5426,-22.95769,-48.98105,2022-03-01 04:12:00,NPP-375D,AVARÉ,SÃO PAULO,Brasil,3504503,35,33,,,,Cerrado
5427,-22.95686,-48.98568,2022-03-01 04:12:00,NPP-375D,AVARÉ,SÃO PAULO,Brasil,3504503,35,33,,,,Cerrado
5428,-22.95404,-48.98027,2022-03-01 04:12:00,NPP-375D,AVARÉ,SÃO PAULO,Brasil,3504503,35,33,,,,Cerrado
5429,-22.95322,-48.98487,2022-03-01 04:12:00,NPP-375D,AVARÉ,SÃO PAULO,Brasil,3504503,35,33,,,,Cerrado
5430,-21.21994,-56.85587,2022-03-01 04:12:00,NPP-375D,PORTO MURTINHO,MATO GROSSO DO SUL,Brasil,5006903,50,33,,,,Cerrado
5456,-21.08123,-48.38895,2022-03-01 04:12:00,NPP-375D,TAQUARAL,SÃO PAULO,Brasil,3553658,35,33,,,,Cerrado
5458,-21.08043,-48.39344,2022-03-01 04:12:00,NPP-375D,TAQUARAL,SÃO PAULO,Brasil,3553658,35,33,,,,Cerrado
5459,-21.08326,-48.39873,2022-03-01 04:12:00,NPP-375D,TAQUARAL,SÃO PAULO,Brasil,3553658,35,33,,,,Cerrado
5460,-21.07963,-48.39793,2022-03-01 04:12:00,NPP-375D,TAQUARAL,SÃO PAULO,Brasil,3553658,35,33,,,,Cerrado
5474,-22.49962,-46.98695,2022-03-01 04:12:00,NPP-375D,MOGI MIRIM,SÃO PAULO,Brasil,3530805,35,33,,,,Cerrado
5475,-22.50302,-46.98763,2022-03-01 04:12:00,NPP-375D,MOGI MIRIM,SÃO PAULO,Brasil,3530805,35,33,,,,Cerrado
5476,-22.54045,-48.81386,2022-03-01 04:12:00,NPP-375D,MACATUBA,SÃO PAULO,Brasil,3528007,35,33,,,,Cerrado
5479,-22.18454,-47.93846,2022-03-01 04:12:00,NPP-375D,BROTAS,SÃO PAULO,Brasil,3507902,35,33,,,,Cerrado
5481,-22.12748,-47.04352,2022-03-01 04:12:00,NPP-375D,MOGI GUAÇU,SÃO PAULO,Brasil,3530706,35,33,,,,Cerrado
5482,-22.12576,-47.04284,2022-03-01 04:12:00,NPP-375D,MOGI GUAÇU,SÃO PAULO,Brasil,3530706,35,33,,,,Cerrado
5483,-22.12473,-47.03888,2022-03-01 04:12:00,NPP-375D,MOGI GUAÇU,SÃO PAULO,Brasil,3530706,35,33,,,,Cerrado
5484,-22.12406,-47.04287,2022-03-01 04:12:00,NPP-375D,MOGI GUAÇU,SÃO PAULO,Brasil,3530706,35,33,,,,Cerrado
5488,-22.18102,-47.93777,2022-03-01 04:12:00,NPP-375D,BROTAS,SÃO PAULO,Brasil,3507902,35,33,,,,Cerrado
5489,-23.50819,-48.56712,2022-03-01 04:12:00,NPP-375D,ANGATUBA,SÃO PAULO,Brasil,3502200,35,33,,,,Cerrado
5497,-21.07,-48.4,2022-03-01 04:13:15,GOES-16,TAQUARAL,SÃO PAULO,Brasil,3553658,35,33,,,,Cerrado
6234,-13.05165,-43.54535,2022-03-01 04:57:00,NOAA-20,SÍTIO DO MATO,BAHIA,Brasil,2930758,29,33,,,,Cerrado
6244,-13.05622,-43.54603,2022-03-01 04:57:00,NOAA-20,SÍTIO DO MATO,BAHIA,Brasil,2930758,29,33,,,,Cerrado
6245,-13.04982,-43.54527,2022-03-01 04:57:00,NOAA-20,SÍTIO DO MATO,BAHIA,Brasil,2930758,29,33,,,,Cerrado
6246,-12.86337,-44.92415,2022-03-01 04:57:00,NOAA-20,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,,,,Cerrado
6247,-10.86652,-46.12377,2022-03-01 04:57:00,NOAA-20,FORMOSA DO RIO PRETO,BAHIA,Brasil,2911105,29,33,,,,Cerrado
6249,-12.78778,-51.71655,2022-03-01 04:57:00,NOAA-20,RIBEIRÃO CASCALHEIRA,MATO GROSSO,Brasil,5107180,51,33,,,,Cerrado
6250,-12.77965,-51.71997,2022-03-01 04:57:00,NOAA-20,RIBEIRÃO CASCALHEIRA,MATO GROSSO,Brasil,5107180,51,33,,,,Cerrado
6251,-12.77035,-51.70447,2022-03-01 04:57:00,NOAA-20,RIBEIRÃO CASCALHEIRA,MATO GROSSO,Brasil,5107180,51,33,,,,Cerrado
6252,-12.77591,-51.71938,2022-03-01 04:57:00,NOAA-20,RIBEIRÃO CASCALHEIRA,MATO GROSSO,Brasil,5107180,51,33,,,,Cerrado
6278,-18.92557,-52.26783,2022-03-01 04:59:00,NOAA-20,CASSILÂNDIA,MATO GROSSO DO SUL,Brasil,5002902,50,33,,,,Cerrado
6282,-18.93415,-52.26004,2022-03-01 04:59:00,NOAA-20,CASSILÂNDIA,MATO GROSSO DO SUL,Brasil,5002902,50,33,,,,Cerrado
6283,-18.93019,-52.26317,2022-03-01 04:59:00,NOAA-20,CASSILÂNDIA,MATO GROSSO DO SUL,Brasil,5002902,50,33,,,,Cerrado
6288,-13.66218,-56.24844,2022-03-01 04:59:00,NOAA-20,NOVA MUTUM,MATO GROSSO,Brasil,5106224,51,33,,,,Cerrado
6533,-21.0845,-48.39439,2022-03-01 05:01:00,NOAA-20,TAQUARAL,SÃO PAULO,Brasil,3553658,35,33,,,,Cerrado
6534,-21.08416,-48.39764,2022-03-01 05:01:00,NOAA-20,TAQUARAL,SÃO PAULO,Brasil,3553658,35,33,,,,Cerrado
6535,-21.07964,-48.39057,2022-03-01 05:01:00,NOAA-20,TAQUARAL,SÃO PAULO,Brasil,3553658,35,33,,,,Cerrado
6536,-21.0793,-48.39389,2022-03-01 05:01:00,NOAA-20,TAQUARAL,SÃO PAULO,Brasil,3553658,35,33,,,,Cerrado
6537,-21.07895,-48.39721,2022-03-01 05:01:00,NOAA-20,TAQUARAL,SÃO PAULO,Brasil,3553658,35,33,,,,Cerrado
6538,-21.0786,-48.40051,2022-03-01 05:01:00,NOAA-20,TAQUARAL,SÃO PAULO,Brasil,3553658,35,33,,,,Cerrado
6539,-20.22934,-46.60752,2022-03-01 05:01:00,NOAA-20,SÃO ROQUE DE MINAS,MINAS GERAIS,Brasil,3164308,31,33,,,,Cerrado
6540,-20.22894,-46.61159,2022-03-01 05:01:00,NOAA-20,SÃO ROQUE DE MINAS,MINAS GERAIS,Brasil,3164308,31,33,,,,Cerrado
6541,-20.21924,-46.59972,2022-03-01 05:01:00,NOAA-20,SÃO ROQUE DE MINAS,MINAS GERAIS,Brasil,3164308,31,33,,,,Cerrado
6542,-20.21875,-46.59705,2022-03-01 05:01:00,NOAA-20,SÃO ROQUE DE MINAS,MINAS GERAIS,Brasil,3164308,31,33,,,,Cerrado
6543,-20.21391,-46.59449,2022-03-01 05:01:00,NOAA-20,SÃO ROQUE DE MINAS,MINAS GERAIS,Brasil,3164308,31,33,,,,Cerrado
6544,-20.21301,-46.59625,2022-03-01 05:01:00,NOAA-20,SÃO ROQUE DE MINAS,MINAS GERAIS,Brasil,3164308,31,33,,,,Cerrado
6545,-19.22614,-51.71655,2022-03-01 05:01:00,NOAA-20,CASSILÂNDIA,MATO GROSSO DO SUL,Brasil,5002902,50,33,,,,Cerrado
6546,-19.22576,-51.7157,2022-03-01 05:01:00,NOAA-20,CASSILÂNDIA,MATO GROSSO DO SUL,Brasil,5002902,50,33,,,,Cerrado
6547,-22.17809,-56.83986,2022-03-01 05:01:00,NOAA-20,BELA VISTA,MATO GROSSO DO SUL,Brasil,5002100,50,33,,,,Cerrado
6548,-21.21974,-56.84818,2022-03-01 05:01:00,NOAA-20,PORTO MURTINHO,MATO GROSSO DO SUL,Brasil,5006903,50,33,,,,Cerrado
6549,-21.21917,-56.8519,2022-03-01 05:01:00,NOAA-20,PORTO MURTINHO,MATO GROSSO DO SUL,Brasil,5006903,50,33,,,,Cerrado
6550,-20.65666,-56.40418,2022-03-01 05:01:00,NOAA-20,BONITO,MATO GROSSO DO SUL,Brasil,5002209,50,33,,,,Cerrado
6551,-20.63333,-56.58086,2022-03-01 05:01:00,NOAA-20,BODOQUENA,MATO GROSSO DO SUL,Brasil,5002159,50,33,,,,Cerrado
6552,-20.63276,-56.58461,2022-03-01 05:01:00,NOAA-20,BODOQUENA,MATO GROSSO DO SUL,Brasil,5002159,50,33,,,,Cerrado
6595,-21.08484,-48.39114,2022-03-01 05:01:00,NOAA-20,TAQUARAL,SÃO PAULO,Brasil,3553658,35,33,,,,Cerrado
6596,-22.18142,-47.93767,2022-03-01 05:01:00,NOAA-20,BROTAS,SÃO PAULO,Brasil,3507902,35,33,,,,Cerrado
6597,-22.9519,-48.98565,2022-03-01 05:01:00,NOAA-20,AVARÉ,SÃO PAULO,Brasil,3504503,35,33,,,,Cerrado
6598,-22.95223,-48.98246,2022-03-01 05:01:00,NOAA-20,AVARÉ,SÃO PAULO,Brasil,3504503,35,33,,,,Cerrado
6599,-22.95256,-48.97924,2022-03-01 05:01:00,NOAA-20,AVARÉ,SÃO PAULO,Brasil,3504503,35,33,,,,Cerrado
6600,-22.95462,-48.98453,2022-03-01 05:01:00,NOAA-20,AVARÉ,SÃO PAULO,Brasil,3504503,35,33,,,,Cerrado
6601,-22.95492,-48.98135,2022-03-01 05:01:00,NOAA-20,AVARÉ,SÃO PAULO,Brasil,3504503,35,33,,,,Cerrado
6602,-22.95523,-48.97813,2022-03-01 05:01:00,NOAA-20,AVARÉ,SÃO PAULO,Brasil,3504503,35,33,,,,Cerrado
6603,-22.95735,-48.98296,2022-03-01 05:01:00,NOAA-20,AVARÉ,SÃO PAULO,Brasil,3504503,35,33,,,,Cerrado
