,lat,lon,data_hora_gmt,satelite,municipio,estado,pais,municipio_id,estado_id,pais_id,numero_dias_sem_chuva,precipitacao,risco_fogo,bioma
14979,-4.99344,-43.7781,2022-02-01 03:40:00,NOAA-20,SÃO JOÃO DO SOTER,MARANHÃO,Brasil,2111078,21,33,3.0,0.0,0.1,Cerrado
14980,-4.99233,-43.78469,2022-02-01 03:40:00,NOAA-20,SÃO JOÃO DO SOTER,MARANHÃO,Brasil,2111078,21,33,3.0,0.0,0.0,Cerrado
14981,-5.8853,-45.43486,2022-02-01 03:40:00,NOAA-20,GRAJAÚ,MARANHÃO,Brasil,2104800,21,33,2.0,4.1,0.0,Cerrado
14982,-4.99289,-43.78138,2022-02-01 03:40:00,NOAA-20,SÃO JOÃO DO SOTER,MARANHÃO,Brasil,2111078,21,33,3.0,0.0,0.0,Cerrado
14983,-4.98816,-43.7771,2022-02-01 03:40:00,NOAA-20,SÃO JOÃO DO SOTER,MARANHÃO,Brasil,2111078,21,33,3.0,0.0,0.1,Cerrado
14986,-4.74437,-43.6561,2022-02-01 03:40:00,NOAA-20,CODÓ,MARANHÃO,Brasil,2103307,21,33,2.0,0.0,0.1,Cerrado
14987,-4.74493,-43.65288,2022-02-01 03:40:00,NOAA-20,CODÓ,MARANHÃO,Brasil,2103307,21,33,2.0,0.0,0.1,Cerrado
14988,-4.74548,-43.64968,2022-02-01 03:40:00,NOAA-20,CODÓ,MARANHÃO,Brasil,2103307,21,33,2.0,0.0,0.1,Cerrado
14989,-4.9876,-43.78035,2022-02-01 03:40:00,NOAA-20,SÃO JOÃO DO SOTER,MARANHÃO,Brasil,2111078,21,33,3.0,0.0,0.0,Cerrado
14992,-5.29407,-43.24491,2022-02-01 03:40:00,NOAA-20,MATÕES,MARANHÃO,Brasil,2106607,21,33,2.0,0.0,0.0,Cerrado
14993,-5.29355,-43.24792,2022-02-01 03:40:00,NOAA-20,MATÕES,MARANHÃO,Brasil,2106607,21,33,2.0,0.0,0.0,Cerrado
14994,-5.29457,-43.24194,2022-02-01 03:40:00,NOAA-20,MATÕES,MARANHÃO,Brasil,2106607,21,33,2.0,0.0,0.0,Cerrado
15001,-10.94298,-45.12808,2022-02-01 03:42:00,NOAA-20,FORMOSA DO RIO PRETO,BAHIA,Brasil,2911105,29,33,0.0,1.3,0.0,Cerrado
15003,-10.94237,-45.1313,2022-02-01 03:42:00,NOAA-20,FORMOSA DO RIO PRETO,BAHIA,Brasil,2911105,29,33,0.0,1.3,0.0,Cerrado
15014,-19.43742,-44.34221,2022-02-01 03:44:00,NOAA-20,SETE LAGOAS,MINAS GERAIS,Brasil,3167202,31,33,0.0,10.5,0.0,Cerrado
15354,-5.88496,-45.43124,2022-02-01 04:31:00,NPP-375D,GRAJAÚ,MARANHÃO,Brasil,2104800,21,33,2.0,4.1,0.0,Cerrado
15355,-6.48193,-44.65371,2022-02-01 04:31:00,NPP-375D,MIRADOR,MARANHÃO,Brasil,2106706,21,33,0.0,0.1,0.0,Cerrado
15356,-6.30559,-46.27217,2022-02-01 04:31:00,NPP-375D,FORMOSA DA SERRA NEGRA,MARANHÃO,Brasil,2104099,21,33,0.0,7.3,0.0,Cerrado
15357,-5.56943,-45.02474,2022-02-01 04:31:00,NPP-375D,BARRA DO CORDA,MARANHÃO,Brasil,2101608,21,33,0.0,0.7,0.0,Cerrado
15358,-5.43165,-45.40343,2022-02-01 04:31:00,NPP-375D,BARRA DO CORDA,MARANHÃO,Brasil,2101608,21,33,1.0,6.7,0.0,Cerrado
15360,-6.13994,-46.91727,2022-02-01 04:31:00,NPP-375D,LAJEADO NOVO,MARANHÃO,Brasil,2105989,21,33,0.0,0.5,0.0,Cerrado
15361,-5.3222,-44.89759,2022-02-01 04:31:00,NPP-375D,BARRA DO CORDA,MARANHÃO,Brasil,2101608,21,33,4.0,0.4,0.1,Cerrado
15362,-6.30503,-46.27579,2022-02-01 04:31:00,NPP-375D,FORMOSA DA SERRA NEGRA,MARANHÃO,Brasil,2104099,21,33,0.0,7.2,0.0,Cerrado
15363,-5.88843,-45.43177,2022-02-01 04:31:00,NPP-375D,GRAJAÚ,MARANHÃO,Brasil,2104800,21,33,2.0,4.1,0.0,Cerrado
15368,-4.74657,-43.65386,2022-02-01 04:31:00,NPP-375D,CODÓ,MARANHÃO,Brasil,2103307,21,33,2.0,0.0,0.1,Cerrado
15369,-5.24839,-44.74833,2022-02-01 04:31:00,NPP-375D,TUNTUM,MARANHÃO,Brasil,2112308,21,33,3.0,0.0,0.4,Cerrado
15370,-5.24722,-44.74746,2022-02-01 04:31:00,NPP-375D,TUNTUM,MARANHÃO,Brasil,2112308,21,33,3.0,0.0,0.4,Cerrado
15371,-7.38813,-45.01076,2022-02-01 04:31:00,NPP-375D,SÃO FÉLIX DE BALSAS,MARANHÃO,Brasil,2110807,21,33,3.0,0.9,0.0,Cerrado
15372,-5.35191,-43.5786,2022-02-01 04:31:00,NPP-375D,MATÕES,MARANHÃO,Brasil,2106607,21,33,2.0,0.0,0.1,Cerrado
15373,-6.4932,-47.81804,2022-02-01 04:31:00,NPP-375D,SANTA TEREZINHA DO TOCANTINS,TOCANTINS,Brasil,1720002,17,33,1.0,4.6,0.0,Cerrado
15374,-6.51207,-47.6112,2022-02-01 04:31:00,NPP-375D,PALMEIRAS DO TOCANTINS,TOCANTINS,Brasil,1713809,17,33,0.0,0.6,0.0,Cerrado
15375,-5.68044,-46.50309,2022-02-01 04:31:00,NPP-375D,AMARANTE DO MARANHÃO,MARANHÃO,Brasil,2100600,21,33,2.0,3.1,0.1,Cerrado
15376,-4.99454,-43.77665,2022-02-01 04:31:00,NPP-375D,SÃO JOÃO DO SOTER,MARANHÃO,Brasil,2111078,21,33,3.0,0.0,0.1,Cerrado
15377,-4.99387,-43.78109,2022-02-01 04:31:00,NPP-375D,SÃO JOÃO DO SOTER,MARANHÃO,Brasil,2111078,21,33,3.0,0.0,0.0,Cerrado
15378,-4.99081,-43.77609,2022-02-01 04:31:00,NPP-375D,SÃO JOÃO DO SOTER,MARANHÃO,Brasil,2111078,21,33,3.0,0.0,0.1,Cerrado
15379,-4.99014,-43.78055,2022-02-01 04:31:00,NPP-375D,SÃO JOÃO DO SOTER,MARANHÃO,Brasil,2111078,21,33,3.0,0.0,0.0,Cerrado
15380,-5.29407,-43.24183,2022-02-01 04:31:00,NPP-375D,MATÕES,MARANHÃO,Brasil,2106607,21,33,2.0,0.0,0.0,Cerrado
15381,-5.29335,-43.24664,2022-02-01 04:31:00,NPP-375D,MATÕES,MARANHÃO,Brasil,2106607,21,33,2.0,0.0,0.0,Cerrado
15383,-5.29909,-44.81252,2022-02-01 04:31:00,NPP-375D,TUNTUM,MARANHÃO,Brasil,2112308,21,33,4.0,0.2,0.2,Cerrado
15384,-5.30264,-44.81306,2022-02-01 04:31:00,NPP-375D,TUNTUM,MARANHÃO,Brasil,2112308,21,33,4.0,0.2,0.1,Cerrado
15392,-15.57073,-47.8562,2022-02-01 04:33:00,NPP-375D,BRASÍLIA,DISTRITO FEDERAL,Brasil,5300108,53,33,1.0,1.3,0.8,Cerrado
15393,-10.94388,-45.12942,2022-02-01 04:33:00,NPP-375D,FORMOSA DO RIO PRETO,BAHIA,Brasil,2911105,29,33,0.0,1.3,0.0,Cerrado
15412,-10.94452,-45.12492,2022-02-01 04:33:00,NPP-375D,FORMOSA DO RIO PRETO,BAHIA,Brasil,2911105,29,33,0.0,1.3,0.0,Cerrado
15413,-10.9476,-45.12996,2022-02-01 04:33:00,NPP-375D,FORMOSA DO RIO PRETO,BAHIA,Brasil,2911105,29,33,0.0,1.3,0.0,Cerrado
15414,-11.23512,-44.95017,2022-02-01 04:33:00,NPP-375D,SANTA RITA DE CÁSSIA,BAHIA,Brasil,2928406,29,33,0.0,0.9,0.0,Cerrado
16999,-22.14915,-56.3017,2022-02-01 05:25:00,NOAA-20,BELA VISTA,MATO GROSSO DO SUL,Brasil,5002100,50,33,3.0,2.1,1.0,Cerrado
69781,-8.05066,-46.52123,2022-02-01 12:53:00,TERRA_M-T,CAMPOS LINDOS,TOCANTINS,Brasil,1703842,17,33,0.0,8.5,0.0,Cerrado
99389,-4.20684,-42.61089,2022-02-01 15:30:00,NPP-375,BARRAS,PIAUÍ,Brasil,2201200,22,33,0.0,2.1,0.0,Cerrado
99390,-4.21023,-42.60157,2022-02-01 15:30:00,NPP-375,BARRAS,PIAUÍ,Brasil,2201200,22,33,0.0,1.9,0.0,Cerrado
99391,-4.206,-42.60512,2022-02-01 15:30:00,NPP-375,BARRAS,PIAUÍ,Brasil,2201200,22,33,0.0,2.0,0.0,Cerrado
99392,-4.20445,-42.60818,2022-02-01 15:30:00,NPP-375,BARRAS,PIAUÍ,Brasil,2201200,22,33,0.0,2.1,0.0,Cerrado
99393,-5.63704,-43.2389,2022-02-01 15:30:00,NPP-375,PARNARAMA,MARANHÃO,Brasil,2107803,21,33,1.0,0.3,0.1,Cerrado
99394,-3.16501,-42.1426,2022-02-01 15:30:00,NPP-375,ARAIOSES,MARANHÃO,Brasil,2100907,21,33,1.0,0.1,0.0,Cerrado
99399,-4.21101,-42.60722,2022-02-01 15:30:00,NPP-375,BARRAS,PIAUÍ,Brasil,2201200,22,33,0.0,2.0,0.0,Cerrado
99401,-3.23458,-42.42622,2022-02-01 15:30:00,NPP-375,SÃO BERNARDO,MARANHÃO,Brasil,2110609,21,33,2.0,0.0,0.0,Cerrado
99402,-3.16227,-42.14526,2022-02-01 15:30:00,NPP-375,ARAIOSES,MARANHÃO,Brasil,2100907,21,33,1.0,0.1,0.0,Cerrado
99403,-3.16158,-42.14032,2022-02-01 15:30:00,NPP-375,ARAIOSES,MARANHÃO,Brasil,2100907,21,33,1.0,0.1,0.0,Cerrado
99405,-4.43901,-43.28882,2022-02-01 15:30:00,NPP-375,ALDEIAS ALTAS,MARANHÃO,Brasil,2100303,21,33,2.0,0.0,0.0,Cerrado
99407,-4.43989,-43.29515,2022-02-01 15:30:00,NPP-375,ALDEIAS ALTAS,MARANHÃO,Brasil,2100303,21,33,2.0,0.0,0.0,Cerrado
99660,-5.6544,-43.33796,2022-02-01 15:52:00,AQUA_M-T,PARNARAMA,MARANHÃO,Brasil,2107803,21,33,2.0,0.4,0.1,Cerrado
99663,-4.57127,-43.24093,2022-02-01 15:52:00,AQUA_M-T,ALDEIAS ALTAS,MARANHÃO,Brasil,2100303,21,33,2.0,0.0,0.0,Cerrado
99664,-4.57518,-43.23274,2022-02-01 15:52:00,AQUA_M-T,ALDEIAS ALTAS,MARANHÃO,Brasil,2100303,21,33,2.0,0.0,0.0,Cerrado
99669,-4.20889,-42.59713,2022-02-01 15:52:00,AQUA_M-T,BARRAS,PIAUÍ,Brasil,2201200,22,33,0.0,1.8,0.0,Cerrado
99956,-4.2,-42.59,2022-02-01 16:05:03,MSG-03,BARRAS,PIAUÍ,Brasil,2201200,22,33,0.0,1.8,0.0,Cerrado
100174,-19.89997,-45.0905,2022-02-01 16:13:00,NOAA-20,PERDIGÃO,MINAS GERAIS,Brasil,3149705,31,33,5.0,9.4,0.0,Cerrado
100188,-12.25235,-45.3976,2022-02-01 16:15:00,NOAA-20,BARREIRAS,BAHIA,Brasil,2903201,29,33,0.0,0.9,0.0,Cerrado
100199,-15.47442,-47.35009,2022-02-01 16:15:00,NOAA-20,FORMOSA,GOIÁS,Brasil,5208004,52,33,0.0,1.4,0.4,Cerrado
100209,-12.25169,-45.39281,2022-02-01 16:15:00,NOAA-20,BARREIRAS,BAHIA,Brasil,2903201,29,33,0.0,0.8,0.0,Cerrado
100219,-12.63746,-45.40173,2022-02-01 16:15:00,NOAA-20,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,2.0,5.2,0.0,Cerrado
100225,-12.64198,-45.40606,2022-02-01 16:15:00,NOAA-20,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,2.0,5.3,0.0,Cerrado
100342,-5.57001,-45.02494,2022-02-01 16:17:00,NOAA-20,BARRA DO CORDA,MARANHÃO,Brasil,2101608,21,33,0.0,0.7,0.0,Cerrado
100348,-6.19339,-44.36937,2022-02-01 16:17:00,NOAA-20,MIRADOR,MARANHÃO,Brasil,2106706,21,33,2.0,0.1,0.0,Cerrado
100357,-5.42214,-44.16803,2022-02-01 16:17:00,NOAA-20,GOVERNADOR EUGÊNIO BARROS,MARANHÃO,Brasil,2104602,21,33,3.0,0.1,0.1,Cerrado
100370,-5.36472,-44.88758,2022-02-01 16:17:00,NOAA-20,TUNTUM,MARANHÃO,Brasil,2112308,21,33,4.0,0.3,0.1,Cerrado
100371,-11.4541,-48.93693,2022-02-01 16:17:00,NOAA-20,ALIANÇA DO TOCANTINS,TOCANTINS,Brasil,1700350,17,33,0.0,22.2,0.0,Cerrado
100384,-5.2395,-44.25908,2022-02-01 16:17:00,NOAA-20,GONÇALVES DIAS,MARANHÃO,Brasil,2104404,21,33,3.0,0.0,0.0,Cerrado
100386,-6.03958,-46.67878,2022-02-01 16:17:00,NOAA-20,SÍTIO NOVO,MARANHÃO,Brasil,2111805,21,33,0.0,1.7,0.0,Cerrado
100396,-7.09211,-47.64126,2022-02-01 16:17:00,NOAA-20,BABAÇULÂNDIA,TOCANTINS,Brasil,1703008,17,33,1.0,1.9,0.0,Cerrado
100400,-5.07351,-43.13133,2022-02-01 16:17:00,NOAA-20,CAXIAS,MARANHÃO,Brasil,2103000,21,33,2.0,0.1,0.0,Cerrado
100410,-5.89639,-43.27957,2022-02-01 16:17:00,NOAA-20,PARNARAMA,MARANHÃO,Brasil,2107803,21,33,2.0,0.4,0.1,Cerrado
100411,-5.63187,-43.23536,2022-02-01 16:17:00,NOAA-20,PARNARAMA,MARANHÃO,Brasil,2107803,21,33,1.0,0.3,0.1,Cerrado
100420,-7.09159,-47.63763,2022-02-01 16:17:00,NOAA-20,BABAÇULÂNDIA,TOCANTINS,Brasil,1703008,17,33,1.0,1.9,0.0,Cerrado
100423,-5.89306,-43.28008,2022-02-01 16:17:00,NOAA-20,PARNARAMA,MARANHÃO,Brasil,2107803,21,33,2.0,0.4,0.1,Cerrado
100425,-10.94468,-45.12679,2022-02-01 16:17:00,NOAA-20,FORMOSA DO RIO PRETO,BAHIA,Brasil,2911105,29,33,0.0,1.3,0.0,Cerrado
100442,-5.19282,-43.49643,2022-02-01 16:17:00,NOAA-20,CAXIAS,MARANHÃO,Brasil,2103000,21,33,2.0,0.0,0.1,Cerrado
100450,-5.5095,-43.23312,2022-02-01 16:17:00,NOAA-20,MATÕES,MARANHÃO,Brasil,2106607,21,33,2.0,0.2,0.1,Cerrado
100453,-5.36817,-44.88705,2022-02-01 16:17:00,NOAA-20,TUNTUM,MARANHÃO,Brasil,2112308,21,33,4.0,0.3,0.1,Cerrado
100464,-8.81497,-44.86966,2022-02-01 16:17:00,NOAA-20,CURRAIS,PIAUÍ,Brasil,2203230,22,33,0.0,0.0,0.0,Cerrado
100486,-10.88373,-44.53699,2022-02-01 16:17:00,NOAA-20,SANTA RITA DE CÁSSIA,BAHIA,Brasil,2928406,29,33,0.0,0.2,0.0,Cerrado
100504,-3.23209,-42.42416,2022-02-01 16:20:00,NOAA-20,SÃO BERNARDO,MARANHÃO,Brasil,2110609,21,33,2.0,0.0,0.0,Cerrado
100506,-3.17614,-41.85654,2022-02-01 16:20:00,NOAA-20,BURITI DOS LOPES,PIAUÍ,Brasil,2202000,22,33,2.0,0.1,0.0,Cerrado
100509,-4.69686,-43.39988,2022-02-01 16:20:00,NOAA-20,CAXIAS,MARANHÃO,Brasil,2103000,21,33,3.0,0.0,0.0,Cerrado
100511,-3.70188,-43.68577,2022-02-01 16:20:00,NOAA-20,VARGEM GRANDE,MARANHÃO,Brasil,2112704,21,33,1.0,0.3,0.0,Cerrado
100512,-3.6915,-43.41486,2022-02-01 16:20:00,NOAA-20,CHAPADINHA,MARANHÃO,Brasil,2103208,21,33,2.0,0.0,0.0,Cerrado
100520,-3.78409,-43.04108,2022-02-01 16:20:00,NOAA-20,BURITI,MARANHÃO,Brasil,2102200,21,33,1.0,0.4,0.0,Cerrado
100523,-3.69098,-43.4114,2022-02-01 16:20:00,NOAA-20,CHAPADINHA,MARANHÃO,Brasil,2103208,21,33,2.0,0.0,0.0,Cerrado
100524,-3.78357,-43.03763,2022-02-01 16:20:00,NOAA-20,BURITI,MARANHÃO,Brasil,2102200,21,33,1.0,0.4,0.0,Cerrado
100527,-3.67061,-43.14308,2022-02-01 16:20:00,NOAA-20,MATA ROMA,MARANHÃO,Brasil,2106409,21,33,2.0,0.0,0.1,Cerrado
100529,-4.20614,-42.60339,2022-02-01 16:20:00,NOAA-20,BARRAS,PIAUÍ,Brasil,2201200,22,33,0.0,2.0,0.0,Cerrado
100530,-4.20667,-42.60684,2022-02-01 16:20:00,NOAA-20,BARRAS,PIAUÍ,Brasil,2201200,22,33,0.0,2.0,0.0,Cerrado
100531,-4.20946,-42.60289,2022-02-01 16:20:00,NOAA-20,BARRAS,PIAUÍ,Brasil,2201200,22,33,0.0,2.0,0.0,Cerrado
100532,-4.20998,-42.60634,2022-02-01 16:20:00,NOAA-20,BARRAS,PIAUÍ,Brasil,2201200,22,33,0.0,2.0,0.0,Cerrado
100537,-4.7463,-44.63594,2022-02-01 16:20:00,NOAA-20,BERNARDO DO MEARIM,MARANHÃO,Brasil,2101939,21,33,2.0,0.3,0.6,Cerrado
102894,-23.98433,-48.91769,2022-02-01 17:04:00,NPP-375,ITAPEVA,SÃO PAULO,Brasil,3522406,35,33,4.0,2.4,0.0,Cerrado
103272,-20.25772,-57.34219,2022-02-01 17:06:00,NPP-375,CORUMBÁ,MATO GROSSO DO SUL,Brasil,5003207,50,33,2.0,1.9,0.2,Cerrado
103275,-20.26133,-57.33784,2022-02-01 17:06:00,NPP-375,CORUMBÁ,MATO GROSSO DO SUL,Brasil,5003207,50,33,2.0,2.0,0.2,Cerrado
103316,-17.09776,-48.74627,2022-02-01 17:06:00,NPP-375,BELA VISTA DE GOIÁS,GOIÁS,Brasil,5203302,52,33,0.0,3.0,0.1,Cerrado
103369,-9.25456,-46.00603,2022-02-01 17:09:00,NPP-375,ALTO PARNAÍBA,MARANHÃO,Brasil,2100501,21,33,0.0,0.3,0.1,Cerrado
103372,-12.30291,-43.21276,2022-02-01 17:09:00,NPP-375,IBOTIRAMA,BAHIA,Brasil,2913200,29,33,0.0,0.1,0.2,Cerrado
103373,-12.303,-43.21454,2022-02-01 17:09:00,NPP-375,IBOTIRAMA,BAHIA,Brasil,2913200,29,33,0.0,0.1,0.3,Cerrado
103376,-12.30219,-43.21048,2022-02-01 17:09:00,NPP-375,IBOTIRAMA,BAHIA,Brasil,2913200,29,33,0.0,0.1,0.2,Cerrado
103388,-10.39645,-44.71611,2022-02-01 17:09:00,NPP-375,PARNAGUÁ,PIAUÍ,Brasil,2207603,22,33,0.0,1.4,0.1,Cerrado
103394,-12.2971,-43.21381,2022-02-01 17:09:00,NPP-375,IBOTIRAMA,BAHIA,Brasil,2913200,29,33,0.0,0.1,0.4,Cerrado
103396,-13.53737,-44.40235,2022-02-01 17:09:00,NPP-375,JABORANDI,BAHIA,Brasil,2917359,29,33,0.0,1.7,0.2,Cerrado
103399,-5.41858,-44.16976,2022-02-01 17:11:00,NPP-375,GOVERNADOR EUGÊNIO BARROS,MARANHÃO,Brasil,2104602,21,33,3.0,0.1,0.3,Cerrado
103403,-5.41796,-44.16834,2022-02-01 17:11:00,NPP-375,GOVERNADOR EUGÊNIO BARROS,MARANHÃO,Brasil,2104602,21,33,3.0,0.1,0.3,Cerrado
103404,-5.37731,-44.40459,2022-02-01 17:11:00,NPP-375,PRESIDENTE DUTRA,MARANHÃO,Brasil,2109106,21,33,3.0,0.0,0.2,Cerrado
103405,-5.3781,-44.40397,2022-02-01 17:11:00,NPP-375,PRESIDENTE DUTRA,MARANHÃO,Brasil,2109106,21,33,3.0,0.0,0.3,Cerrado
103406,-5.12488,-44.0016,2022-02-01 17:11:00,NPP-375,GONÇALVES DIAS,MARANHÃO,Brasil,2104404,21,33,2.0,0.0,0.0,Cerrado
103407,-5.41778,-44.16511,2022-02-01 17:11:00,NPP-375,GOVERNADOR EUGÊNIO BARROS,MARANHÃO,Brasil,2104602,21,33,3.0,0.1,0.3,Cerrado
103408,-6.48097,-44.65303,2022-02-01 17:11:00,NPP-375,MIRADOR,MARANHÃO,Brasil,2106706,21,33,0.0,0.1,0.0,Cerrado
103409,-4.15819,-44.58467,2022-02-01 17:11:00,NPP-375,BACABAL,MARANHÃO,Brasil,2101202,21,33,2.0,2.5,0.1,Cerrado
103412,-4.69081,-44.35614,2022-02-01 17:11:00,NPP-375,CAPINZAL DO NORTE,MARANHÃO,Brasil,2102754,21,33,2.0,0.0,0.0,Cerrado
103413,-4.69011,-44.35619,2022-02-01 17:11:00,NPP-375,CAPINZAL DO NORTE,MARANHÃO,Brasil,2102754,21,33,2.0,0.0,0.0,Cerrado
103415,-3.66725,-43.14516,2022-02-01 17:11:00,NPP-375,MATA ROMA,MARANHÃO,Brasil,2106409,21,33,2.0,0.0,0.1,Cerrado
103420,-7.67044,-46.01956,2022-02-01 17:11:00,NPP-375,BALSAS,MARANHÃO,Brasil,2101400,21,33,0.0,4.7,0.0,Cerrado
103422,-5.36297,-44.88873,2022-02-01 17:11:00,NPP-375,TUNTUM,MARANHÃO,Brasil,2112308,21,33,4.0,0.3,0.1,Cerrado
103423,-7.67567,-46.01867,2022-02-01 17:11:00,NPP-375,BALSAS,MARANHÃO,Brasil,2101400,21,33,0.0,4.7,0.0,Cerrado
103424,-4.8767,-43.95197,2022-02-01 17:11:00,NPP-375,CODÓ,MARANHÃO,Brasil,2103307,21,33,3.0,0.0,0.5,Cerrado
103427,-5.91171,-44.80321,2022-02-01 17:11:00,NPP-375,TUNTUM,MARANHÃO,Brasil,2112308,21,33,3.0,0.4,0.0,Cerrado
103428,-7.67515,-46.01507,2022-02-01 17:11:00,NPP-375,BALSAS,MARANHÃO,Brasil,2101400,21,33,0.0,4.7,0.0,Cerrado
103429,-5.44822,-43.03864,2022-02-01 17:11:00,NPP-375,MATÕES,MARANHÃO,Brasil,2106607,21,33,1.0,0.2,0.1,Cerrado
103430,-5.36225,-44.88459,2022-02-01 17:11:00,NPP-375,TUNTUM,MARANHÃO,Brasil,2112308,21,33,4.0,0.3,0.1,Cerrado
103431,-7.67512,-46.01548,2022-02-01 17:11:00,NPP-375,BALSAS,MARANHÃO,Brasil,2101400,21,33,0.0,4.7,0.0,Cerrado
103432,-4.49768,-45.63794,2022-02-01 17:11:00,NPP-375,PAULO RAMOS,MARANHÃO,Brasil,2108108,21,33,1.0,4.1,0.1,Cerrado
103433,-5.94313,-44.33691,2022-02-01 17:11:00,NPP-375,COLINAS,MARANHÃO,Brasil,2103505,21,33,2.0,0.1,0.0,Cerrado
103434,-7.67048,-46.01912,2022-02-01 17:11:00,NPP-375,BALSAS,MARANHÃO,Brasil,2101400,21,33,0.0,4.7,0.0,Cerrado
103435,-4.87419,-43.95669,2022-02-01 17:11:00,NPP-375,CODÓ,MARANHÃO,Brasil,2103307,21,33,3.0,0.0,0.6,Cerrado
103436,-5.59019,-43.76378,2022-02-01 17:11:00,NPP-375,BURITI BRAVO,MARANHÃO,Brasil,2102309,21,33,0.0,1.6,0.0,Cerrado
103438,-5.32328,-44.89669,2022-02-01 17:11:00,NPP-375,BARRA DO CORDA,MARANHÃO,Brasil,2101608,21,33,4.0,0.4,0.1,Cerrado
103439,-5.44916,-43.04407,2022-02-01 17:11:00,NPP-375,MATÕES,MARANHÃO,Brasil,2106607,21,33,1.0,0.2,0.1,Cerrado
103440,-4.49946,-45.63585,2022-02-01 17:11:00,NPP-375,PAULO RAMOS,MARANHÃO,Brasil,2108108,21,33,1.0,4.1,0.1,Cerrado
103441,-5.44683,-43.04148,2022-02-01 17:11:00,NPP-375,MATÕES,MARANHÃO,Brasil,2106607,21,33,1.0,0.2,0.1,Cerrado
103443,-4.87335,-43.95174,2022-02-01 17:11:00,NPP-375,CODÓ,MARANHÃO,Brasil,2103307,21,33,3.0,0.0,0.6,Cerrado
103444,-7.67572,-46.01823,2022-02-01 17:11:00,NPP-375,BALSAS,MARANHÃO,Brasil,2101400,21,33,0.0,4.7,0.0,Cerrado
103445,-5.31212,-43.81475,2022-02-01 17:11:00,NPP-375,PARNARAMA,MARANHÃO,Brasil,2107803,21,33,2.0,0.0,0.0,Cerrado
103446,-5.32216,-44.89669,2022-02-01 17:11:00,NPP-375,BARRA DO CORDA,MARANHÃO,Brasil,2101608,21,33,4.0,0.4,0.1,Cerrado
103447,-4.69294,-43.40079,2022-02-01 17:11:00,NPP-375,CAXIAS,MARANHÃO,Brasil,2103000,21,33,3.0,0.0,0.0,Cerrado
103448,-4.05995,-44.01226,2022-02-01 17:11:00,NPP-375,COROATÁ,MARANHÃO,Brasil,2103604,21,33,2.0,0.0,0.1,Cerrado
103449,-4.05912,-44.00745,2022-02-01 17:11:00,NPP-375,COROATÁ,MARANHÃO,Brasil,2103604,21,33,2.0,0.0,0.1,Cerrado
103450,-4.05279,-44.00842,2022-02-01 17:11:00,NPP-375,COROATÁ,MARANHÃO,Brasil,2103604,21,33,2.0,0.0,0.2,Cerrado
103456,-5.45335,-43.04018,2022-02-01 17:11:00,NPP-375,MATÕES,MARANHÃO,Brasil,2106607,21,33,1.0,0.2,0.1,Cerrado
104923,-10.39,-44.7,2022-02-01 17:24:21,GOES-16,PARNAGUÁ,PIAUÍ,Brasil,2207603,22,33,0.0,1.5,0.1,Cerrado
105258,-10.39,-44.7,2022-02-01 17:34:22,GOES-16,PARNAGUÁ,PIAUÍ,Brasil,2207603,22,33,0.0,1.5,0.1,Cerrado
105259,-10.1,-45.24,2022-02-01 17:34:23,GOES-16,SÃO GONÇALO DO GURGUÉIA,PIAUÍ,Brasil,2209757,22,33,6.0,1.8,0.1,Cerrado
105260,-10.08,-45.27,2022-02-01 17:34:23,GOES-16,SÃO GONÇALO DO GURGUÉIA,PIAUÍ,Brasil,2209757,22,33,6.0,2.4,0.0,Cerrado
105261,-10.12,-45.26,2022-02-01 17:34:23,GOES-16,SÃO GONÇALO DO GURGUÉIA,PIAUÍ,Brasil,2209757,22,33,6.0,1.7,0.0,Cerrado
105262,-10.14,-45.28,2022-02-01 17:34:23,GOES-16,SÃO GONÇALO DO GURGUÉIA,PIAUÍ,Brasil,2209757,22,33,6.0,1.6,0.1,Cerrado
105401,-10.12,-45.26,2022-02-01 17:44:23,GOES-16,SÃO GONÇALO DO GURGUÉIA,PIAUÍ,Brasil,2209757,22,33,6.0,1.7,0.0,Cerrado
105402,-10.1,-45.24,2022-02-01 17:44:23,GOES-16,SÃO GONÇALO DO GURGUÉIA,PIAUÍ,Brasil,2209757,22,33,6.0,1.8,0.1,Cerrado
107646,-10.39,-44.72,2022-02-01 17:54:21,GOES-16,PARNAGUÁ,PIAUÍ,Brasil,2207603,22,33,0.0,1.4,0.1,Cerrado
107647,-10.39,-44.7,2022-02-01 17:54:21,GOES-16,PARNAGUÁ,PIAUÍ,Brasil,2207603,22,33,0.0,1.5,0.1,Cerrado
107735,-21.24222,-55.10561,2022-02-01 17:56:00,NOAA-20,SIDROLÂNDIA,MATO GROSSO DO SUL,Brasil,5007901,50,33,3.0,0.2,0.2,Cerrado
107736,-21.24154,-55.10231,2022-02-01 17:56:00,NOAA-20,SIDROLÂNDIA,MATO GROSSO DO SUL,Brasil,5007901,50,33,2.0,0.2,0.2,Cerrado
112601,-10.39,-44.72,2022-02-01 18:04:21,GOES-16,PARNAGUÁ,PIAUÍ,Brasil,2207603,22,33,0.0,1.4,0.1,Cerrado
